SA1_CODE21,Education level,Income level,Adaptive Capability Index
1157122,963.0,972.0,0.7546834
1157123,949.0,865.0,0.70746315
1157124,897.0,962.0,0.7250592
1157125,1000.0,868.0,0.7285094
1157126,1026.0,901.0,0.7515225
1157127,968.0,1005.0,0.76951253
1157128,981.0,860.0,0.7179823
1157129,928.0,899.0,0.7125501
1157130,1013.0,1070.0,0.81242037
1157131,981.0,950.0,0.7531111
1157132,969.0,867.0,0.71603805
1157133,951.0,857.0,0.7051201
1157134,971.0,890.0,0.72579485
1157135,869.0,776.0,0.6415478
1157136,875.0,806.0,0.65559566
1157137,932.0,840.0,0.6910801
1157138,0.0,0.0,0.0
1157139,0.0,0.0,0.0
1157140,952.0,835.0,0.69692266
1157201,1004.0,861.0,0.72733605
1157202,0.0,0.0,0.0
1157203,885.0,1005.0,0.7371664
1157204,956.0,818.0,0.69184613
1157205,985.0,815.0,0.7019768
1157206,854.0,870.0,0.67239213
1157207,936.0,992.0,0.75196755
1157208,1016.0,845.0,0.7257675
1157209,899.0,829.0,0.67392606
1157210,926.0,978.0,0.742606
1157211,933.0,1015.0,0.7597758
1157212,899.0,947.0,0.7199838
1157213,904.0,961.0,0.72739685
1157214,922.0,869.0,0.69850224
1157215,987.0,869.0,0.7238335
1157216,947.0,940.0,0.73595774
1157217,922.0,983.0,0.7429987
1157218,0.0,0.0,0.0
1157219,938.0,842.0,0.69419897
1157220,0.0,0.0,0.0
1157221,857.0,796.0,0.64467764
1157222,925.0,859.0,0.6957682
1157223,941.0,793.0,0.6762425
1157224,883.0,836.0,0.6704229
1157225,0.0,0.0,0.0
1157226,957.0,962.0,0.74844193
1157227,899.0,971.0,0.7293515
1157228,0.0,0.0,0.0
1157229,945.0,898.0,0.71878487
1157230,886.0,891.0,0.6930597
1157231,914.0,867.0,0.6946039
1157232,976.0,1001.0,0.77106893
1157233,0.0,0.0,0.0
1157234,954.0,839.0,0.6992634
1157235,909.0,948.0,0.7242713
1157236,893.0,867.0,0.68641996
1157237,954.0,975.0,0.75234693
1157238,0.0,0.0,0.0
1157239,0.0,0.0,0.0
1157240,931.0,853.0,0.69576454
1157241,896.0,890.0,0.69656646
1157242,918.0,979.0,0.73987865
1157243,865.0,835.0,0.66301775
1157244,963.0,836.0,0.70159984
1157301,893.0,901.0,0.6996908
1157302,890.0,823.0,0.66807675
1157303,905.0,940.0,0.7195898
1157304,894.0,820.0,0.66846466
1157305,903.0,885.0,0.6973429
1157306,904.0,778.0,0.6559683
1157307,884.0,798.0,0.65598047
1157308,907.0,868.0,0.6922662
1157309,895.0,847.0,0.679393
1157310,939.0,973.0,0.7457206
1157311,863.0,797.0,0.6474062
1157312,916.0,843.0,0.6860156
1157313,925.0,830.0,0.68444884
1157314,934.0,845.0,0.69381106
1157315,935.0,887.0,0.7105943
1157316,941.0,913.0,0.7230809
1157317,882.0,847.0,0.6743268
1157318,882.0,809.0,0.6594946
1157319,881.0,809.0,0.6591048
1157320,857.0,802.0,0.6470195
1157321,932.0,851.0,0.6953736
1157322,978.0,981.0,0.76404196
1157323,909.0,880.0,0.6977295
1157324,917.0,858.0,0.69226015
1157325,935.0,836.0,0.6906879
1157326,908.0,866.0,0.69187534
1157327,927.0,835.0,0.6871799
1157328,918.0,916.0,0.71528846
1157329,876.0,800.0,0.65364337
1157330,925.0,823.0,0.6817167
1157331,913.0,867.0,0.6942142
1157401,943.0,852.0,0.7000507
1157402,936.0,836.0,0.69107765
1157403,927.0,941.0,0.7285539
1157404,970.0,835.0,0.70393753
1157405,925.0,793.0,0.67000705
1157406,963.0,888.0,0.7218965
1157407,932.0,900.0,0.71449924
1157408,925.0,881.0,0.70435524
1157409,977.0,872.0,0.72110736
1157410,896.0,956.0,0.7223276
1157411,964.0,957.0,0.7492183
1157412,929.0,845.0,0.6918626
1157413,957.0,842.0,0.70160353
1157414,888.0,852.0,0.67861664
1157415,900.0,910.0,0.7059317
1157416,884.0,910.0,0.6996963
1157417,918.0,827.0,0.68055
1157418,916.0,840.0,0.6848447
1157419,976.0,898.0,0.73086596
1157420,958.0,907.0,0.72736406
1157421,915.0,929.0,0.71919346
1157501,1136.0,865.0,0.78033924
1157502,1091.0,1043.0,0.8322792
1157503,1058.0,1015.0,0.8084898
1157504,1070.0,937.0,0.7827213
1157505,1091.0,824.0,0.7467991
1157506,1095.0,807.0,0.74172246
1157507,1061.0,765.0,0.71207887
1157508,1131.0,1136.0,0.88416743
1157509,1127.0,829.0,0.7627803
1157510,1069.0,825.0,0.73861575
1157511,1071.0,778.0,0.72105014
1157512,1114.0,1136.0,0.8775424
1157513,1016.0,778.0,0.699616
1157514,0.0,0.0,0.0
1157515,1129.0,1130.0,0.88104606
1157516,1091.0,1058.0,0.838134
1157517,1171.0,1126.0,0.8958527
1157518,1103.0,1115.0,0.8650588
1157519,1053.0,842.0,0.7390158
1157520,1107.0,832.0,0.75615704
1157521,1132.0,1138.0,0.8853378
1157522,1082.0,871.0,0.76163673
1157523,1116.0,1155.0,0.88573784
1157524,1074.0,1076.0,0.8385347
1157525,1112.0,1028.0,0.8346083
1157526,1112.0,1049.0,0.842805
1157527,1084.0,1046.0,0.8307222
1157528,1090.0,848.0,0.75577706
1157529,1104.0,922.0,0.79011667
1157530,1080.0,802.0,0.7339252
1157531,1133.0,1140.0,0.8865081
1157532,1055.0,958.0,0.7850723
1157533,1137.0,1097.0,0.8712832
1157534,1073.0,917.0,0.77608407
1157535,1112.0,1136.0,0.8767629
1157536,1115.0,866.0,0.7725456
1157537,1066.0,812.0,0.73237246
1157538,1097.0,1113.0,0.86193985
1157539,1149.0,1174.0,0.9060144
1157540,1126.0,1155.0,0.88963497
1157541,1068.0,817.0,0.7351035
1157542,1139.0,1185.0,0.9064108
1157543,1161.0,1162.0,0.9060071
1157544,1080.0,1063.0,0.83579874
1157545,1055.0,826.0,0.73355013
1157546,1107.0,1102.0,0.8615435
1157547,0.0,0.0,0.0
1157548,1119.0,1104.0,0.86700064
1157549,1146.0,1159.0,0.89899045
1157550,1035.0,849.0,0.7347332
1157551,1150.0,805.0,0.762376
1157552,1119.0,1070.0,0.8537297
1157553,1172.0,1162.0,0.91029394
1157554,1178.0,806.0,0.77367824
1157601,1070.0,987.0,0.8022373
1157602,1062.0,1081.0,0.8358097
1157603,1085.0,1036.0,0.8272087
1157604,1001.0,1036.0,0.79447293
1157605,1052.0,1037.0,0.8147385
1157606,1080.0,948.0,0.790912
1157607,1081.0,1086.0,0.84516585
1157608,1071.0,1017.0,0.81433666
1157701,1140.0,1017.0,0.8412267
1157702,1106.0,954.0,0.80338633
1157703,1118.0,928.0,0.7979146
1157704,1075.0,926.0,0.7803763
1157705,1068.0,875.0,0.75774205
1157706,1055.0,907.0,0.76516604
1157707,0.0,0.0,0.0
1157708,1079.0,904.0,0.77334815
1157709,1098.0,1067.0,0.8443749
1157710,1109.0,1005.0,0.8244618
1157711,1104.0,976.0,0.811194
1157712,1055.0,865.0,0.7487726
1157713,1051.0,875.0,0.751117
1157714,1126.0,946.0,0.808058
1157715,1073.0,895.0,0.767497
1157716,1039.0,872.0,0.7452694
1157717,1121.0,1098.0,0.86543816
1157718,1048.0,857.0,0.74292207
1157719,1098.0,863.0,0.7647495
1157720,1081.0,914.0,0.7780308
1157721,1123.0,1099.0,0.8666079
1157722,1092.0,872.0,0.7659242
1157723,1093.0,915.0,0.7830976
1157724,1062.0,1019.0,0.81160986
1157725,0.0,0.0,0.0
1157726,1146.0,986.0,0.83146507
1157727,1134.0,950.0,0.81273705
1157728,1091.0,847.0,0.75577646
1157729,1036.0,1002.0,0.79484195
1157730,1104.0,1078.0,0.8510066
1157801,1117.0,1085.0,0.8588051
1157802,1044.0,837.0,0.7335568
1157803,1189.0,1137.0,0.907161
1157804,1091.0,1089.0,0.8502339
1157805,1076.0,1028.0,0.8205787
1157806,1076.0,877.0,0.7616404
1157807,1189.0,1184.0,0.92550606
1157808,1069.0,1009.0,0.8104347
1157809,1109.0,1087.0,0.8564681
1157810,0.0,0.0,0.0
1157811,1094.0,1121.0,0.8638933
1157812,1095.0,1092.0,0.8529637
1157813,1070.0,899.0,0.76788914
1157814,1128.0,1079.0,0.86075
1157815,1132.0,1004.0,0.8330349
1157816,1088.0,982.0,0.80730057
1157817,1086.0,997.0,0.8123759
1157818,1143.0,1107.0,0.87752473
1157819,1133.0,1161.0,0.8947048
1157820,1082.0,1093.0,0.8482878
1157821,1187.0,1135.0,0.90560097
1157822,1112.0,1130.0,0.874421
1157823,1072.0,1059.0,0.8311198
1157824,1048.0,1094.0,0.8354279
1157825,1154.0,1106.0,0.8814212
1157826,1115.0,985.0,0.8189937
1157827,1095.0,1078.0,0.84749925
1157828,1074.0,975.0,0.7991123
1157829,1085.0,1125.0,0.8619472
1157901,1080.0,916.0,0.77842176
1157902,1096.0,917.0,0.7850474
1157903,1129.0,950.0,0.8107885
1157904,1102.0,1060.0,0.84320146
1157905,1067.0,967.0,0.79326177
1157906,1115.0,1111.0,0.868174
1157907,1140.0,956.0,0.8174172
1157908,1095.0,937.0,0.79246414
1157909,1057.0,842.0,0.74057466
1157910,1131.0,945.0,0.8096163
1157911,1115.0,1010.0,0.8287517
1157912,1157.0,1121.0,0.88844514
1157913,1106.0,1127.0,0.8709117
1157914,1145.0,1034.0,0.8498107
1157915,1112.0,958.0,0.8072859
1157916,1131.0,1118.0,0.87714165
1157917,1146.0,952.0,0.8181942
1157918,1159.0,956.0,0.8248217
1157919,1156.0,1072.0,0.86892974
1157920,1196.0,1165.0,0.920818
1158001,826.0,924.0,0.6825575
1158002,882.0,921.0,0.7032105
1158003,841.0,937.0,0.6934774
1158004,904.0,947.0,0.7219324
1158005,881.0,961.0,0.7184335
1158006,880.0,938.0,0.70906645
1158007,924.0,995.0,0.74846196
1158008,840.0,925.0,0.68840384
1158009,877.0,937.0,0.707507
1158010,854.0,950.0,0.7036178
1158011,876.0,972.0,0.72077847
1158012,860.0,1015.0,0.7313269
1158013,851.0,929.0,0.6942519
1158014,877.0,991.0,0.7285843
1158015,862.0,987.0,0.72117734
1158016,871.0,968.0,0.71726865
1158017,838.0,950.0,0.6973824
1158018,868.0,1032.0,0.74108
1158019,855.0,922.0,0.6930785
1158020,908.0,1003.0,0.74534917
1158021,904.0,1029.0,0.7539387
1158022,930.0,1017.0,0.75938725
1158101,914.0,920.0,0.7152909
1158102,895.0,909.0,0.70359284
1158103,860.0,797.0,0.6462371
1158104,866.0,734.0,0.6239852
1158105,942.0,914.0,0.72386086
1158106,895.0,792.0,0.65792537
1158107,871.0,893.0,0.6879946
1158108,874.0,909.0,0.6954089
1158109,884.0,826.0,0.66690946
1158110,898.0,836.0,0.6762686
1158111,913.0,928.0,0.7180237
1158112,921.0,915.0,0.71606725
1158113,908.0,930.0,0.71685576
1158114,895.0,946.0,0.7180347
1158115,0.0,0.0,0.0
1158116,0.0,0.0,0.0
1158117,777.0,845.0,0.6326264
1158118,831.0,880.0,0.66733205
1158119,848.0,868.0,0.66927326
1158120,907.0,999.0,0.7433982
1158121,0.0,0.0,0.0
1158122,858.0,966.0,0.7114217
1158123,909.0,942.0,0.7219294
1158124,826.0,854.0,0.6552352
1158125,876.0,931.0,0.70477533
1158126,812.0,818.0,0.63572764
1158127,874.0,978.0,0.72234094
1158128,828.0,896.0,0.672408
1158129,895.0,968.0,0.72662175
1158130,936.0,966.0,0.74181926
1158131,870.0,906.0,0.69267905
1158132,810.0,899.0,0.6665641
1158133,806.0,846.0,0.64431834
1158134,848.0,988.0,0.71611166
1158135,0.0,0.0,0.0
1158201,964.0,837.0,0.7023799
1158202,980.0,798.0,0.69339275
1158203,0.0,0.0,0.0
1158204,836.0,765.0,0.62439376
1158205,921.0,924.0,0.7195801
1158206,903.0,829.0,0.6754849
1158207,860.0,917.0,0.69307554
1158208,1013.0,817.0,0.71366936
1158209,860.0,823.0,0.6563854
1158210,929.0,965.0,0.738701
1158211,876.0,895.0,0.6907238
1158212,879.0,951.0,0.7137509
1158213,925.0,924.0,0.72113895
1158214,892.0,951.0,0.7188171
1158215,884.0,931.0,0.707893
1158216,918.0,922.0,0.7176304
1158217,871.0,841.0,0.667698
1158218,925.0,940.0,0.7273841
1158219,908.0,915.0,0.71100104
1158220,952.0,803.0,0.68443245
1158221,899.0,958.0,0.7242774
1158222,904.0,980.0,0.734813
1158223,963.0,853.0,0.70823526
1158224,947.0,965.0,0.74571574
1158225,880.0,901.0,0.6946246
1158226,899.0,836.0,0.6766583
1158227,911.0,922.0,0.7149024
1158228,925.0,960.0,0.7351905
1158229,923.0,823.0,0.68093723
1158230,883.0,911.0,0.6996969
1158231,896.0,821.0,0.66963434
1158232,906.0,917.0,0.71100223
1158233,927.0,912.0,0.7172346
1158234,0.0,0.0,0.0
1158235,878.0,944.0,0.710629
1158236,0.0,0.0,0.0
1158301,1012.0,844.0,0.7238183
1158302,904.0,874.0,0.693439
1158303,778.0,725.0,0.5861777
1158304,880.0,787.0,0.6501281
1158305,885.0,765.0,0.6434896
1158306,923.0,825.0,0.6817179
1158307,955.0,813.0,0.6895048
1158308,930.0,796.0,0.6731266
1158309,898.0,804.0,0.66377836
1158310,896.0,914.0,0.70593417
1158311,835.0,789.0,0.6333717
1158312,860.0,742.0,0.62476945
1158313,933.0,790.0,0.6719538
1158314,0.0,0.0,0.0
1158315,907.0,867.0,0.69187593
1158316,905.0,897.0,0.7028061
1158317,914.0,788.0,0.66376865
1158318,0.0,0.0,0.0
1158319,860.0,764.0,0.6333566
1158320,916.0,843.0,0.6860156
1158321,918.0,900.0,0.7090433
1158322,842.0,799.0,0.6400029
1158323,837.0,720.0,0.6072191
1158324,854.0,720.0,0.61384416
1158325,934.0,765.0,0.6625855
1158326,786.0,839.0,0.63379186
1158401,896.0,920.0,0.70827603
1158402,1018.0,1011.0,0.79134
1158403,977.0,946.0,0.74999106
1158404,881.0,808.0,0.65871453
1158405,893.0,946.0,0.71725523
1158406,935.0,984.0,0.7484553
1158407,959.0,965.0,0.7503923
1158408,924.0,941.0,0.7273847
1158409,939.0,924.0,0.7265949
1158410,965.0,989.0,0.76209825
1158411,954.0,933.0,0.73595345
1158412,844.0,865.0,0.6665435
1158413,939.0,915.0,0.72308207
1158414,875.0,966.0,0.71804684
1158415,0.0,0.0,0.0
1158416,892.0,969.0,0.7258429
1158417,948.0,964.0,0.74571514
1158418,948.0,993.0,0.7570344
1158419,0.0,0.0,0.0
1158501,953.0,998.0,0.7609346
1158502,918.0,906.0,0.71138525
1158503,881.0,837.0,0.6700338
1158504,926.0,944.0,0.72933507
1158505,917.0,844.0,0.6867957
1158506,927.0,970.0,0.7398732
1158507,951.0,954.0,0.7429811
1158508,935.0,933.0,0.728549
1158509,915.0,811.0,0.6731357
1158510,0.0,0.0,0.0
1158511,952.0,836.0,0.697313
1158512,927.0,978.0,0.74299574
1158513,1003.0,986.0,0.77573633
1158514,890.0,819.0,0.66651547
1158515,941.0,951.0,0.737913
1158516,956.0,907.0,0.7265846
1158517,961.0,989.0,0.7605394
1158518,989.0,1025.0,0.78550285
1158519,982.0,987.0,0.76794267
1158520,923.0,1023.0,0.75900126
1158521,1027.0,1050.0,0.8100699
1158522,954.0,889.0,0.71877944
1158523,863.0,807.0,0.6513094
1158524,924.0,991.0,0.7469007
1158601,1128.0,1116.0,0.87519187
1158602,1142.0,1131.0,0.8865026
1158603,1119.0,1076.0,0.8560717
1158604,1030.0,1007.0,0.7944553
1158605,1028.0,885.0,0.7460568
1158606,1046.0,903.0,0.7600974
1158607,0.0,0.0,0.0
1158608,986.0,963.0,0.76013386
1158609,1004.0,978.0,0.77300346
1158610,1019.0,847.0,0.7277172
1158611,1047.0,853.0,0.7409711
1158612,993.0,1026.0,0.787452
1158613,987.0,936.0,0.749985
1158614,952.0,921.0,0.7304902
1158615,978.0,1024.0,0.78082573
1158616,962.0,982.0,0.7581969
1158617,1020.0,900.0,0.7487939
1158618,947.0,945.0,0.7379094
1158619,1040.0,1052.0,0.8159168
1158620,1000.0,987.0,0.77495754
1158621,985.0,986.0,0.7687215
1158622,1015.0,958.0,0.7694839
1158623,960.0,956.0,0.74726915
1158624,964.0,952.0,0.7472667
1158625,1030.0,985.0,0.78586817
1158626,1023.0,892.0,0.7468405
1158627,982.0,1010.0,0.7769201
1158628,0.0,0.0,0.0
1158629,1009.0,888.0,0.7398232
1158630,1038.0,1011.0,0.79913425
1158631,1048.0,887.0,0.75463164
1158632,1018.0,1001.0,0.78743684
1158633,961.0,988.0,0.76014906
1158634,0.0,0.0,0.0
1158635,1014.0,959.0,0.7694845
1158636,0.0,0.0,0.0
1158637,902.0,927.0,0.7133466
1158638,1012.0,969.0,0.7726083
1158639,975.0,919.0,0.738673
1158640,995.0,1054.0,0.79916036
1158641,956.0,935.0,0.73751354
1158642,1008.0,992.0,0.7800268
1158643,0.0,0.0,0.0
1158701,913.0,900.0,0.7070948
1158702,1007.0,991.0,0.7792468
1158703,903.0,899.0,0.7028073
1158704,972.0,922.0,0.73867476
1158705,945.0,930.0,0.7312751
1158706,998.0,985.0,0.77339745
1158707,896.0,942.0,0.7168631
1158708,909.0,1004.0,0.7461292
1158709,928.0,966.0,0.7387016
1158710,966.0,856.0,0.7105754
1158711,951.0,832.0,0.69536203
1158712,0.0,0.0,0.0
1158713,951.0,852.0,0.70316845
1158801,1048.0,947.0,0.7780509
1158802,1069.0,911.0,0.7721833
1158803,1006.0,988.0,0.7776861
1158804,995.0,994.0,0.7757412
1158805,941.0,1036.0,0.7710902
1158806,1028.0,1023.0,0.7999209
1158807,1010.0,1045.0,0.80149317
1158808,0.0,0.0,0.0
1158809,969.0,825.0,0.6996446
1158810,1064.0,1009.0,0.8084861
1158811,815.0,764.0,0.6158195
1158812,976.0,1046.0,0.78863335
1158813,1039.0,938.0,0.77103055
1158814,1021.0,1025.0,0.79797363
1158815,1006.0,1025.0,0.79212797
1158816,971.0,1031.0,0.78082997
1158817,1062.0,1031.0,0.8162937
1158818,1055.0,1021.0,0.8096625
1158819,953.0,1012.0,0.7663991
1158820,935.0,946.0,0.73362315
1158821,1011.0,992.0,0.78119594
1158822,1053.0,880.0,0.75384796
1158823,988.0,949.0,0.7554488
1158824,998.0,943.0,0.757004
1158825,967.0,880.0,0.7203328
1158826,1015.0,881.0,0.73942924
1158827,1048.0,996.0,0.79717654
1158901,1065.0,939.0,0.7815534
1158902,1060.0,897.0,0.76321137
1158903,1014.0,952.0,0.7667523
1158904,1017.0,942.0,0.7640182
1158905,1067.0,958.0,0.7897489
1158906,1095.0,1031.0,0.8291542
1158907,1032.0,934.0,0.7667413
1158908,1033.0,935.0,0.7675214
1158909,971.0,919.0,0.73711413
1158910,982.0,898.0,0.73320425
1158911,1056.0,997.0,0.8006846
1158912,1067.0,904.0,0.76867163
1158913,1057.0,926.0,0.77336156
1158914,1067.0,1003.0,0.8073133
1158915,955.0,964.0,0.7484431
1158916,1107.0,974.0,0.8115825
1158917,1054.0,874.0,0.7518958
1158918,1046.0,914.0,0.7643909
1158919,1060.0,854.0,0.74642766
1158920,1046.0,901.0,0.7593167
1158921,1001.0,930.0,0.75309896
1158922,1006.0,919.0,0.750754
1158923,1040.0,948.0,0.7753235
1158924,1088.0,844.0,0.7534363
1158925,975.0,890.0,0.7273537
1158926,989.0,978.0,0.7671578
1158927,1055.0,960.0,0.785853
1158928,1057.0,978.0,0.7936582
1158929,1076.0,994.0,0.80730784
1158930,1018.0,947.0,0.76635957
1158931,977.0,860.0,0.7164235
1158932,1068.0,856.0,0.750326
1158933,1095.0,1042.0,0.8334477
1158934,1023.0,989.0,0.7847015
1158935,1051.0,1034.0,0.8131778
1159001,1084.0,1160.0,0.87521863
1159002,1140.0,1116.0,0.8798684
1159003,1121.0,1120.0,0.8740252
1159004,1132.0,1103.0,0.87167656
1159005,1144.0,1161.0,0.8989917
1159006,1122.0,1124.0,0.8759762
1159007,1132.0,1131.0,0.88260555
1159008,1116.0,1146.0,0.8822249
1159101,0.0,0.0,0.0
1159102,1150.0,889.0,0.7951629
1159103,1142.0,911.0,0.80063224
1159104,1161.0,1095.0,0.87985563
1159105,1073.0,1088.0,0.84282875
1159106,1036.0,1097.0,0.83192235
1159107,1091.0,1098.0,0.8537468
1159108,1142.0,929.0,0.80765796
1159109,1068.0,1016.0,0.81277716
1159110,1068.0,925.0,0.77725804
1159111,1054.0,1086.0,0.8346436
1159112,1054.0,944.0,0.7792182
1159113,1043.0,1023.0,0.80576664
1159114,1075.0,1000.0,0.80926
1159115,1108.0,1119.0,0.8685686
1159116,1110.0,1090.0,0.85802877
1159117,1041.0,893.0,0.7542456
1159118,1155.0,962.0,0.8256048
1159119,1102.0,1079.0,0.8506175
1159120,1120.0,1009.0,0.83031
1159121,1061.0,1015.0,0.8096589
1159122,1050.0,1056.0,0.82137513
1159123,1108.0,1106.0,0.86349446
1159124,1122.0,948.0,0.8072798
1159125,1081.0,901.0,0.7729566
1159126,1091.0,1075.0,0.8447695
1159127,1099.0,1057.0,0.8408613
1159128,1061.0,1080.0,0.83502966
